,id,name,address,symbol,chain,logo,audits,gecko_id,category,chains,module,twitter,forkedFrom,oracles,slug,tvl,chainTvls,change_1h,change_1d,change_7d
50,2435,Nexo,,-,Multi-Chain,https://icons.llama.fi/nexo.png,0,nexo,CEX,"['Ethereum', 'Polygon', 'Binance', 'Avalanche', 'Fantom', 'Arbitrum', 'Optimism']",nexo-cex/index.js,Nexo,[],[],nexo,293.87,"{'Optimism': 0.0, 'Binance': 4.28, 'Ethereum': 280.03, 'Avalanche': 0.12, 'Polygon': 9.35, 'Arbitrum': 0.0, 'Fantom': 0.1}",-0.1660810960564305,-3.485561251419483,-0.5224349035902804
51,1796,Poly Network,,-,Multi-Chain,https://icons.llama.fi/poly-network.png,2,,Bridge,"['Ethereum', 'Binance', 'NEO', 'Heco', 'Ontology', 'Polygon', 'Arbitrum', 'Optimism', 'Neo3', 'Avalanche', 'Metis', 'Boba', 'xDai', 'Fantom', 'Celo', 'Kava', 'Astar', 'OKExChain', 'Starcoin', 'Dexit', 'Harmony', 'Carbon', 'CLV', 'Bitgert', 'Oasis', 'Pallete', 'Conflux', 'Zilliqa', 'Hoo', 'Aptos', 'Kucoin', 'Bytomsidechain']",polynetwork/index.js,PolyNetwork2,[],[],poly-network,292.42,"{'Optimism': 0.4, 'Metis': 0.11, 'Kava': 0.01, 'Dexit': 0.0, 'Ontology': 3.17, 'Harmony': 0.0, 'Carbon': 0.0, 'CLV': 0.0, 'Bitgert': 0.0, 'Binance': 42.79, 'Ethereum': 192.36, 'xDai': 0.03, 'Astar': 0.01, 'Oasis': 0.0, 'Heco': 9.79, 'Avalanche': 0.33, 'Pallete': 0.0, 'Conflux': 0.0, 'Celo': 0.02, 'Arbitrum': 0.86, 'Starcoin': 0.0, 'Neo3': 0.39, 'Fantom': 0.02, 'OKExChain': 0.0, 'Zilliqa': 0.0, 'Hoo': 0.0, 'Aptos': 0.0, 'Kucoin': 0.0, 'Boba': 0.05, 'Bytomsidechain': 0.0, 'NEO': 40.93, 'Polygon': 1.09}",-0.06273836710293779,-3.290188935669832,-2.334126200985338
52,148,Tornado Cash,0x77777feddddffc19ff86db637967013e6c6a116c,TORN,Multi-Chain,https://icons.llama.fi/tornado-cash.jpg,2,tornado-cash,Privacy,"['Ethereum', 'Binance', 'Arbitrum', 'Polygon', 'Avalanche', 'xDai', 'Optimism']",tornado/index.js,TornadoCash,,[],tornado-cash,290.08,"{'Optimism': 0.03, 'Binance': 30.88, 'Ethereum': 258.12, 'xDai': 0.05, 'Avalanche': 0.08, 'Polygon': 0.35, 'Arbitrum': 0.57}",-0.04355486617509996,-2.7188881451445894,3.2480724043158347
53,2995,PulseX,pulse:0x95B303987A60C71504D99Aa1b13B4DA07b0790ab,PLSX,Pulse,https://icons.llama.fi/pulsex.png,0,,Dexes,['Pulse'],pulsex/index.js,PulseXcom,[],[],pulsex,285.19,{'Pulse': 285.19},-1.8214184072098618,-30.993721109243054,-40.70993685148048
54,122,Nexus Mutual,0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b,NXM,Ethereum,https://icons.llama.fi/nexus-mutual.png,,nxm,Insurance,['Ethereum'],nexus/index.js,NexusMutual,,['Chainlink'],nexus-mutual,271.71,{'Ethereum': 271.71},-0.17368270288393717,-1.9427453335286344,2.7856427847051606
55,1793,Bwatch,0x045414e728067ab3da4bceafc0d992d59183463a,BOX,Mixin,https://icons.llama.fi/bwatch.png,0,b-watch-box,Indexes,['Mixin'],bwatch/index.js,,[],[],bwatch,270.73,{'Mixin': 270.73},-0.10773364921161033,-3.138291649040795,1.6373772121231838
56,2706,Radiant V2,arbitrum:0x3082CC23568eA640225c2467653dB90e9250AaA0,RDNT,Multi-Chain,https://icons.llama.fi/radiant.png,2,,Lending,"['Arbitrum', 'Binance']",radiant-v2/index.js,RDNTCapital,['Aave'],['Chainlink'],radiant-v2,256.51,"{'Arbitrum-borrowed': 223.92, 'pool2': 57.29, 'Binance-borrowed': 147.28, 'Binance-pool2': 18.31, 'Binance': 92.54, 'Arbitrum': 163.97, 'borrowed': 371.19, 'Arbitrum-pool2': 38.98}",0.007289902264503212,-0.8327244166832344,1.779410727299009
57,132,hBTC,,-,Ethereum,https://icons.llama.fi/hbtc.jpg,2,,Bridge,['Ethereum'],hbtc.js,HBTC_official,,,hbtc,252.65,{'Ethereum': 252.65},0.12796815014930019,-2.5564742103988607,0.12796815014930019
58,347,Abracadabra,0x090185f2135308bad17527004364ebcc2d37e5f6,SPELL,Multi-Chain,https://icons.llama.fi/abracadabra.svg,2,spell-token,CDP,"['Ethereum', 'Arbitrum', 'Avalanche', 'Fantom']",abracadabra/api.js,MIM_Spell,,['Chainlink'],abracadabra,242.89,"{'Ethereum': 212.29, 'Avalanche': 1.12, 'Arbitrum': 28.92, 'Fantom': 0.55}",-0.008807315202659538,-0.08013932439965288,-0.43586659455041854
59,1765,UniCrypt,0xadb2437e6f65682b85f814fbc12fec0508a7b1d0,UNCX,Multi-Chain,https://icons.llama.fi/unicrypt.png,2,unicrypt-2,Launchpad,"['Ethereum', 'Binance', 'Polygon', 'Avalanche', 'xDai']",unicrypt/api.js,UNCX_token,[],[],unicrypt,239.99,"{'pool2': 1.2, 'xDai-pool2': 0.0, 'Binance-pool2': 0.0, 'Ethereum-pool2': 1.2, 'Binance': 86.25, 'Ethereum': 150.27, 'xDai': 0.0, 'Avalanche': 0.02, 'Ethereum-staking': 3.92, 'Polygon': 3.45, 'staking': 3.92}",-0.049211439151363834,-2.1746927098039635,
60,1799,Velodrome,optimism:0x3c8B650257cFb5f272f799F5e2b4e65093a11a05,VELO,Optimism,https://icons.llama.fi/velodrome.png,0,velodrome-finance,Dexes,['Optimism'],velodrome/index.js,VelodromeFi,['Solidly'],[],velodrome,230.06,{'Optimism': 230.06},-0.1727052808071221,-2.518524073670605,-5.4355627058279055
61,1807,PinkSale,bsc:0x602ba546a7b06e0fc7f58fd27eb6996ecc824689,PINKSALE,Multi-Chain,https://icons.llama.fi/pinksale.png,0,pinksale,Launchpad,"['Binance', 'Ethereum', 'Polygon', 'Avalanche', 'Cronos', 'Fantom']",pinksale/api.js,pinkecosystem,[],[],pinksale,219.87,"{'Cronos': 0.03, 'Binance': 192.23, 'Ethereum': 27.07, 'Avalanche': 0.19, 'Polygon': 0.33, 'Fantom': 0.02}",0.022360561754283026,,
62,502,Coinwind,heco:0x80861a817106665bca173db6ac2ab628a738c737,COW,Multi-Chain,https://icons.llama.fi/coinwind.png,2,coinwind,Yield,"['Binance', 'Ethereum', 'Heco']",coinwind/index.js,coinwind_com,,,coinwind,211.99,"{'pool2': 0.04, 'Heco-staking': 0.06, 'Binance-pool2': 0.03, 'Binance': 173.83, 'Ethereum': 23.65, 'Binance-staking': 0.05, 'Heco': 14.5, 'Heco-pool2': 0.01, 'staking': 0.12}",0.03018886196932158,-1.175534338760329,0.2981696181712863
63,641,Arrakis V1,,-,Multi-Chain,https://icons.llama.fi/arrakis-v1.jpg,2,,Liquidity manager,"['Ethereum', 'Optimism', 'Polygon']",sorbetfinance/index.js,ArrakisFinance,,,arrakis-v1,210.28,"{'Optimism': 28.66, 'Ethereum': 177.72, 'Polygon': 3.9}",-0.024971480897391984,-1.480306441443517,-0.38393171885905986
64,295,Stacks Staking,,STX,Stacks,https://icons.llama.fi/stacks.png,2,blockstack,Chain,['Stacks'],stacks/index.js,Stacks,,,stacks-staking,208.36,{'Stacks': 208.36},0.44715660345787,6.880786360399242,-23.35583527787074
65,657,Synapse,0x0f2d719407fdbeff09d87557abb7232601fd9f29,SYN,Multi-Chain,https://icons.llama.fi/synapse.png,0,synapse-2,Bridge,"['Arbitrum', 'Ethereum', 'Polygon', 'Avalanche', 'Optimism', 'Binance', 'Metis', 'Canto', 'Fantom', 'Harmony', 'Aurora', 'Klaytn', 'Boba', 'Cronos', 'Moonriver', 'Terra', 'Moonbeam']",synapse/index.js,SynapseProtocol,['Saddle Finance'],,synapse,189.14,"{'Optimism': 10.86, 'Metis': 4.17, 'Moonriver': 0.01, 'Klaytn': 0.04, 'Harmony': 0.72, 'Binance': 5.51, 'Ethereum': 63.21, 'Avalanche': 11.71, 'Arbitrum': 73.16, 'Fantom': 2.13, 'Cronos': 0.01, 'pool2': 5.53, 'Terra': 0.0, 'Ethereum-pool2': 5.53, 'Moonbeam': 0.0, 'Boba': 0.04, 'Aurora': 0.05, 'Polygon': 14.54, 'Canto': 2.97}",-0.27683634317685346,-1.9035161609911881,-1.2497112796954752
66,2678,Alpaca Lending,bsc:0x8f0528ce5ef7b51152a59745befdd91d97091d2f,ALPACA,Multi-Chain,https://icons.llama.fi/alpaca-lending.png,0,,Lending,"['Binance', 'Fantom']",alpaca-finance-lend/index.js,AlpacaFinance,[],[],alpaca-lending,185.13,"{'Binance': 184.04, 'Fantom-borrowed': 0.48, 'Binance-borrowed': 80.73, 'borrowed': 81.21, 'Fantom': 1.08}",0.42154378292389083,-1.6556157372667997,16.643171562480546
67,2904,Lybra Finance,0xF1182229B71E79E504b1d2bF076C15a277311e05,LBR,Ethereum,https://icons.llama.fi/lybra-finance.jpg,2,lybra-finance,CDP,['Ethereum'],lybra/index.js,LybraFinanceLSD,[],['Chainlink'],lybra-finance,183.03,{'Ethereum': 183.03},-0.17294081511660409,1.2661448681958944,157.50131824682273
68,373,BiSwap,bsc:0x965f527d9159dce6288a2219db51fc6eef120dd1,BSW,Binance,https://icons.llama.fi/biswap.jpg,2,biswap,Dexes,['Binance'],biswap/index.js,Biswap_Dex,['Uniswap V2'],,biswap,178.45,"{'Binance': 178.45, 'Binance-staking': 30.75, 'staking': 30.75}",0.022480703677942415,-2.6791613844278857,-1.122964449525412
69,277,StakeWise,0x48c3399719b582dd63eb5aadf12a40b4c3f52fa2,SWISE,Multi-Chain,https://icons.llama.fi/stakewise.png,2,stakewise,Liquid Staking,"['Ethereum', 'xDai']",stakewise/index.js,stakewise_io,,,stakewise,176.56,"{'Ethereum': 169.3, 'xDai': 7.26}",-0.08782155525652513,-2.33097164866318,3.029528209324539
70,704,Chainge Finance,fusion:0xed0294dbd2a0e52a09c3f38a09f6e03de2c44fcf,CHNG,Fusion,https://icons.llama.fi/chainge-finance.png,2,chainge-finance,Dexes,['Fusion'],chainge.js,FinanceChainge,[],,chainge-finance,171.46,{'Fusion': 171.46},-0.22135198593232985,-0.3524735932048202,1.0196801344886808
71,831,VVS Finance,cronos:0x2D03bECE6747ADC00E1a131BBA1469C15fD11e03,VVS,Cronos,https://icons.llama.fi/vvs-finance.jpg,2,vvs-finance,Dexes,['Cronos'],vvs-finance/index.js,VVS_finance,['Uniswap V2'],,vvs-finance,164.53,{'Cronos': 164.53},-0.009545289499598653,-1.0512613683898167,-1.0676856309256522
72,2076,Fraxlend,,-,Ethereum,https://icons.llama.fi/frax.jpg,0,,Lending,['Ethereum'],fraxlend/index.js,fraxfinance,[],['Chainlink'],fraxlend,156.54,{'Ethereum': 156.54},-0.20540339126694107,-3.7316975641268613,3.489419259688262
73,1054,ChainPort,0x104f3152d8ebfc3f679392977356962ff36566ac,PORTX,Multi-Chain,https://icons.llama.fi/chainport.png,2,chainport,Bridge,"['Ethereum', 'Binance', 'Optimism', 'Milkomeda', 'Avalanche', 'Polygon', 'Arbitrum', 'Fantom']",chainport/index.js,chain_port,,,chainport,156.44,"{'Optimism': 0.0, 'Milkomeda': 0.0, 'Binance': 0.95, 'Ethereum': 155.49, 'Avalanche': 0.0, 'Polygon': 0.0, 'Arbitrum': 0.0, 'Fantom': 0.0}",0.009798262132903801,-3.075177649294403,-1.8798361258310763
74,278,Ankr,0x8290333cef9e6d528dd5618fb97a76f268f3edd4,ANKR,Multi-Chain,https://icons.llama.fi/ankr.jpg,2,ankr,Liquid Staking,"['Ethereum', 'Binance', 'Fantom', 'Avalanche', 'Polkadot', 'xDai', 'Kusama']",ankr/index.js,ankr,,,ankr,154.93,"{'Kusama': 0.0, 'Binance': 65.25, 'Ethereum': 88.16, 'xDai': 0.06, 'Avalanche': 0.39, 'Fantom': 0.96, 'Polkadot': 0.1}",-0.06353923828214647,-2.4723924941373525,0.9630059294924393
75,1217,Parallel Liquid Crowdloan,,-,Multi-Chain,https://icons.llama.fi/parallel-defi-super-app.jpg,0,,Liquid Staking,"['Parallel', 'Heiko']",parallel.js,ParallelFi,,,parallel-liquid-crowdloan,153.72,"{'Heiko': 2.0, 'Parallel': 151.72}",-0.19158730986008266,-3.7924447299456148,0.5950820336299927
76,129,xDAI Stake Bridge,0x0Ae055097C6d159879521C384F1D2123D1f195e6,STAKE,Ethereum,https://icons.llama.fi/xdai-stake.png,2,xdai-stake,Chain,['Ethereum'],xdai/index.js,xdaichain,,,xdai-stake-bridge,149.65,{'Ethereum': 149.65},0.11968143938123887,-1.4642382588699263,2.964886461255986
77,231,Lightning Network,,-,Bitcoin,https://icons.llama.fi/lightning-network.png,2,,Payments,['Bitcoin'],lightning-network/index.js,,,,lightning-network,145.05,{'Bitcoin': 145.05},-0.12317778070205065,-3.1382426062476867,1.6966518494858036
78,383,Osmosis DEX,,OSMO,Osmosis,https://icons.llama.fi/osmosis-dex.jpg,0,osmosis,Dexes,['Osmosis'],osmosis.js,osmosiszone,,,osmosis-dex,140.72,{'Osmosis': 140.72},-0.48227074322116437,-2.7240839967851116,-4.895390575267982
79,1981,Orbit Bridge,eth:0x662b67d00A13FAf93254714DD601F5Ed49Ef2F51,ORC,Multi-Chain,https://icons.llama.fi/orbit-bridge.png,2,orbit-chain,Bridge,"['Ethereum', 'Ripple', 'WEMIX', 'Binance', 'Klaytn', 'TON', 'Polygon', 'Heco', 'Meta', 'Celo']",orbitbridge/index.js,Orbit_Chain,[],[],orbit-bridge,136.04,"{'Meta': 0.13, 'Klaytn': 1.0, 'TON': 0.57, 'Binance': 2.5, 'Ethereum': 108.83, 'Heco': 0.29, 'Polygon': 0.55, 'Celo': 0.0, 'Ripple': 19.56, 'WEMIX': 2.61}",-0.01686834126249437,-0.8135056561943514,0.6416160823077348
80,1773,BendDAO Lending,0x0d02755a5700414B26FF040e1dE35D337DF56218,BEND,Ethereum,https://icons.llama.fi/benddao-lending.png,2,,NFT Lending,['Ethereum'],benddao/index.js,BendDAO,[],"['NFTOracle', 'ReserveOracle']",benddao-lending,135.02,"{'pool2': 1.52, 'Ethereum-pool2': 1.52, 'Ethereum': 135.02, 'Ethereum-staking': 7.98, 'Ethereum-borrowed': 28.96, 'borrowed': 28.96, 'staking': 7.98}",-0.019909682893043623,-2.0431152941191044,0.3217688025728904
81,2914,Binance staked ETH,,-,Multi-Chain,https://icons.llama.fi/binance-staked-eth.png,2,,Liquid Staking,"['Binance', 'Ethereum']",binance-staked-eth/index.js,binance,[],[],binance-staked-eth,133.53,"{'Binance': 94.75, 'Ethereum': 38.78}",-0.04179101278913322,-2.4310998843241407,3.0792339480917974
82,3005,SUNSwap V2,tron:TSSMHYeV2uE9qYH95DqyoCuNCzEL1NvU3S,SUN,Tron,https://icons.llama.fi/sunswap-v2.jpg,2,,Dexes,['Tron'],sunswap-v2/index.js,DeFi_JUST,,,sunswap-v2,131.84,{'Tron': 131.84},-0.008591215317750311,-0.5799293750916092,-14.399846432691021
83,1879,Acala LCDOT,acala:-,ACA,Acala,https://icons.llama.fi/acala-lcdot.jpg,2,,Liquid Staking,['Acala'],acala-lcdot/index.js,AcalaNetwork,[],[],acala-lcdot,129.74,{'Acala': 129.74},-0.3703703703703809,1.3182674199623534,1.127819548872182
84,359,Frax,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,FXS,Ethereum,https://icons.llama.fi/frax.jpg,2,,Algo-Stables,['Ethereum'],fraxfinance/index.js,fraxfinance,,['Chainlink'],frax,127.23,"{'Ethereum': 127.23, 'pool2': 12.99, 'Ethereum-staking': 265.69, 'staking': 265.69, 'Ethereum-pool2': 12.99}",0.04688589614541172,-0.7370806220801143,-0.09470858814917449
85,467,Benqi Lending,avax:0x8729438eb15e2c8b576fcc6aecda6a148776c0f5,QI,Avalanche,https://icons.llama.fi/benqi-lending.jpg,2,benqi,Lending,['Avalanche'],benqi/index.js,BenqiFinance,['Compound'],['Chainlink'],benqi-lending,126.74,"{'Avalanche': 126.74, 'pool2': 1.46, 'borrowed': 36.18, 'Avalanche-pool2': 1.46, 'Avalanche-borrowed': 36.18}",0.002770987008176462,-3.4479608540557933,0.8027114393530184
86,801,cBridge,,CELR,Multi-Chain,https://icons.llama.fi/cbridge.jpg,2,celer-network,Bridge,"['Ethereum', 'Arbitrum', 'Binance', 'Optimism', 'Polygon', 'Avalanche', 'Shiden', 'Aurora', 'Metis', 'Fantom', 'Boba', 'Heco', 'OKExChain', 'xDai', 'Celo', 'Syscoin', 'Moonriver', 'Harmony', 'CLV', 'Astar', 'Oasis', 'Conflux', 'Milkomeda', 'Moonbeam', 'REI']",celerbridge/index.js,CelerNetwork,,,cbridge,125.43,"{'Optimism': 8.77, 'Metis': 0.14, 'Moonriver': 0.0, 'Harmony': 0.0, 'CLV': 0.0, 'Binance': 13.94, 'Ethereum': 70.09, 'xDai': 0.0, 'Astar': 0.0, 'Oasis': 0.0, 'Heco': 0.0, 'Shiden': 2.43, 'Avalanche': 4.64, 'Conflux': 0.0, 'Celo': 0.0, 'Arbitrum': 17.38, 'Fantom': 0.08, 'OKExChain': 0.0, 'Milkomeda': 0.0, 'Moonbeam': 0.0, 'Boba': 0.04, 'Aurora': 1.36, 'Syscoin': 0.0, 'Polygon': 6.54, 'REI': 0.0}",-0.022842840851964752,-1.8604095904040179,-3.693573237397146
87,345,Alpaca Leveraged Yield Farming,bsc:0x8f0528ce5ef7b51152a59745befdd91d97091d2f,ALPACA,Multi-Chain,https://icons.llama.fi/alpaca-leveraged-yield-farming.jpg,2,alpaca-finance,Leveraged Farming,"['Binance', 'Fantom']",alpaca-finance/index.js,AlpacaFinance,,,alpaca-leveraged-yield-farming,125.3,"{'Binance': 124.37, 'Binance-staking': 11.7, 'Fantom-staking': 0.23, 'staking': 11.94, 'Fantom': 0.93}",-0.4975938440452552,-7.814173921631507,-30.39819178460384
88,1166,DefiChain DEX,,DFI,DefiChain,https://icons.llama.fi/defichain.jpg,2,defichain,Dexes,['DefiChain'],defichain-dex.js,defichain,,,defichain-dex,125.12,{'DefiChain': 125.12},-0.1964602724658988,-2.03860584566506,1.1414131802510923
89,1115,Tectonic,cronos:0xeAdf7c01DA7E93FdB5f16B0aa9ee85f978e89E95,TONIC,Cronos,https://icons.llama.fi/tectonic.png,2,tectonic,Lending,['Cronos'],tectonic/index.js,TectonicFi,['Compound'],,tectonic,124.69,"{'Cronos-borrowed': 69.26, 'Cronos': 124.69, 'borrowed': 69.26}",0.03209773590850773,-0.32998596189874263,0.05479054019947682
90,116,Balancer V1,0xba100000625a3754423978a60c9317c58a424e3d,BAL,Ethereum,https://icons.llama.fi/balancer-v1.png,2,,Dexes,['Ethereum'],balancer-v1/index.js,BalancerLabs,,,balancer-v1,122.14,{'Ethereum': 122.14},-0.19249648025048316,-4.122240637160374,1.042991327427842
91,279,StakeHound,0x160b1e5aabfd70b2fc40af815014925d71ceed7e,-,Ethereum,https://icons.llama.fi/stakehound.png,2,stakehound,Liquid Staking,['Ethereum'],stakehound/index.js,stakedTokens,,,stakehound,122.08,{'Ethereum': 122.08},-0.10165211436395793,-2.330812122733775,2.835774041294698
92,2414,Blur Bids,0x5283d291dbcf85356a21ba090e6db59121208b44,BLUR,Ethereum,https://icons.llama.fi/blur-bids.png,0,blur,NFT Marketplace,['Ethereum'],blur/index.js,blur_io,[],[],blur-bids,115.64,{'Ethereum': 115.64},-0.06792569073451205,-6.6832949596036855,-2.303002394089532
93,2313,Firi,,-,Multi-Chain,https://icons.llama.fi/firi.jpg,0,,CEX,"['Bitcoin', 'Ethereum', 'Ripple', 'Solana', 'Cardano']",fire/index.js,firiapp,[],[],firi,112.85,"{'Ethereum': 29.97, 'Cardano': 0.0, 'Solana': 1.79, 'Ripple': 21.19, 'Bitcoin': 59.89}",-0.127288912355894,-2.292739569528621,3.528128215172316
94,140,Kava Lend,,HARD,Kava,https://icons.llama.fi/kava-lend.png,,kava-lend,Lending,['Kava'],hard.js,hard_protocol,,['Chainlink'],kava-lend,111.73,"{'Kava': 111.73, 'borrowed': 5.81, 'Kava-borrowed': 5.81}",-0.038910054483508816,-1.9946008730296825,15.793743171919061
95,2907,Chronos,arbitrum:0x15b2fb8f08E4Ac1Ce019EADAe02eE92AeDF06851,CHR,Arbitrum,https://icons.llama.fi/chronos.png,2,chronos-finance,Dexes,['Arbitrum'],chronos/index.js,ChronosFi_,['Solidly'],[],chronos,111.41,{'Arbitrum': 111.41},-0.5736604304005368,-4.095626120230435,-14.386124908018274
96,484,Marinade Finance,solana:MNDEFzGvMt87ueuHvVU9VcTqsAP5b3fTGPsHuuPA5ey,MNDE,Solana,https://icons.llama.fi/marinade-finance.jpg,2,marinade,Liquid Staking,['Solana'],marinade.js,MarinadeFinance,,,marinade-finance,107.41,{'Solana': 107.41},-4.331230876578644,-1.6795960224604016,10.868601627776144
97,1044,Stader,0x30d20208d987713f46dfd34ef128bb16c404d10f,SD,Multi-Chain,https://icons.llama.fi/stader.jpg,2,stader,Liquid Staking,"['Ethereum', 'Hedera', 'Binance', 'Near', 'Fantom', 'Terra2']",stader/index.js,staderlabs,,,stader,106.89,"{'Near': 5.19, 'Binance': 10.77, 'Ethereum': 62.86, 'Hedera': 22.6, 'Terra2': 0.48, 'Fantom': 5.01}",-0.3285484847612423,-3.6630697448408256,1.4033404286123385
98,1864,Team Finance,0xCC4304A31d09258b0029eA7FE63d032f52e44EFe,SWAP,Multi-Chain,https://icons.llama.fi/team-finance.png,2,trustswap,Launchpad,"['Ethereum', 'Binance', 'Polygon', 'Avalanche', 'Kava']",team-finance/api.js,TeamFinance_,[],[],team-finance,105.14,"{'Binance': 42.86, 'Ethereum': 60.24, 'Kava': 0.12, 'Avalanche': 0.74, 'Polygon': 1.18}",-0.042697138955389846,-1.90333114664341,
99,2305,MaskEX,,-,Multi-Chain,https://icons.llama.fi/maskex.jpg,0,,CEX,"['Binance', 'Ethereum', 'Tron']",maskex/index.js,MaskEXGlobal,[],[],maskex,103.65,"{'Binance': 68.29, 'Ethereum': 33.3, 'Tron': 2.06}",0.476290686006962,-1.34698927404267,0.14432871421350058
100,412,Thorchain,thorchain:0x0000000000000000000000000000000000000000,RUNE,Multi-Chain,https://icons.llama.fi/thorchain.jpg,3,thorchain,Dexes,"['Thorchain', 'Bitcoin', 'Ethereum', 'Binance', 'Litecoin', 'Doge', 'Avalanche', 'Cosmos', 'Bitcoincash']",thorchain/index.js,THORChain,,,thorchain,103.55,"{'Litecoin': 1.26, 'Bitcoincash': 0.66, 'Cosmos': 0.69, 'Thorchain-staking': 90.45, 'Thorchain': 53.59, 'Binance': 6.89, 'Ethereum': 17.65, 'Avalanche': 0.92, 'Doge': 1.0, 'staking': 90.45, 'Bitcoin': 20.88}",-0.5011666843959119,-3.626117301661182,1.7947054188285279
101,2542,Ondo Finance,,-,Ethereum,https://icons.llama.fi/ondo-finance.jpg,2,,RWA,['Ethereum'],ondofinance/index.js,OndoFinance,,,ondo-finance,103.5,{'Ethereum': 103.5},0.0,-0.5545773311472004,-0.07586525564482827
102,177,DefiSaver,,-,Ethereum,https://icons.llama.fi/defisaver.jpg,2,,Services,['Ethereum'],defisaver.js,DefiSaver,,,defisaver,102.25,{'Ethereum': 102.25},-0.11574670546016819,-2.4905307345186856,-10.796008773824425
103,1167,DefiChain Loans,,DFI,DefiChain,https://icons.llama.fi/defichain.jpg,2,,Synthetics,['DefiChain'],defichain-loans/api.js,defichain,,,defichain-loans,102.2,{'DefiChain': 102.2},-0.04888465433164413,-2.6686000362285682,
104,126,Loopring,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,LRC,Ethereum,https://icons.llama.fi/loopring.png,,loopring,Dexes,['Ethereum'],loopring/index.js,loopringorg,,"['Chainlink', 'Band']",loopring,101.23,{'Ethereum': 101.23},-0.37927951096642687,-3.3711783357520204,-0.9971301962526411
105,2616,Conic Finance,0x9ae380f0272e2162340a5bb646c354271c0f5cfc,CNC,Ethereum,https://icons.llama.fi/conic-finance.jpg,2,,Yield,['Ethereum'],conic-omnipool/index.js,ConicFinance,,[],conic-finance,101.23,{'Ethereum': 101.23},-0.0001018040154008304,0.5161372867745939,5.136406879978523
106,508,KlaySwap,,KSP,Klaytn,https://icons.llama.fi/klayswap.jpg,2,klayswap-protocol,Dexes,['Klaytn'],klayswap/index.js,KLAYswap,,,klayswap,100.57,"{'Klaytn-staking': 25.9, 'Klaytn': 100.57, 'staking': 25.9}",-0.18196398796041535,-2.3940145641068113,1.3442121763114585
107,355,Gamma,0x6bea7cfef803d1e3d5f7c0103f7ded065644e197,GAMMA,Multi-Chain,https://icons.llama.fi/gamma.jpg,2,gamma-strategies,Liquidity manager,"['Binance', 'Polygon', 'Optimism', 'Ethereum', 'Arbitrum', 'Polygon zkEVM', 'Celo']",visor/index.js,GammaStrategies,,,gamma,100.38,"{'Optimism': 10.46, 'Polygon zkEVM': 3.05, 'Binance': 42.35, 'Ethereum': 5.01, 'Ethereum-staking': 7.67, 'Polygon': 35.16, 'Celo': 0.0, 'Arbitrum': 4.35, 'staking': 7.67}",-0.16308078747259458,-1.8247496397011815,-5.153980442477888
108,2292,Cake DeFi,,-,Multi-Chain,https://icons.llama.fi/cake-defi.jpg,0,,CEX,"['Bitcoin', 'Ethereum', 'Litecoin']",cake-defi/index.js,cakedefi,[],,cake-defi,98.78,"{'Litecoin': 1.15, 'Ethereum': 41.81, 'Bitcoin': 55.81}",-0.0878527810194214,-3.092442771367587,-0.2126343995695379
109,2415,OKC Liquid Staking,,-,OKExChain,https://icons.llama.fi/okc-liquid-staking.jpg,2,,Liquid Staking,['OKExChain'],okc-liquid-staking/index.js,OKCNetwork,['Lido'],[],okc-liquid-staking,96.98,{'OKExChain': 96.98},0.12362252974466514,-2.189541750835616,0.6310673430896259
110,431,SUN.io,tron:TSSMHYeV2uE9qYH95DqyoCuNCzEL1NvU3S,SUN,Tron,https://icons.llama.fi/sun.io.png,2,sun-token,Dexes,['Tron'],sun/index.js,defi_sunio,,,sun.io,96.03,"{'Tron': 96.03, 'Tron-staking': 6.68, 'staking': 6.68}",0.07654610755641045,-0.06621131865355778,3.5392804357795598
111,1427,Benqi Staked Avax,,-,Avalanche,https://icons.llama.fi/benqi-staked-avax.png,2,,Liquid Staking,['Avalanche'],benqi-staked-avax/index.js,BenqiFinance,[],[],benqi-staked-avax,95.64,{'Avalanche': 95.64},0.0026231448449323125,-3.871724935634276,1.559989118040079
112,2346,WOO X,,-,Multi-Chain,https://icons.llama.fi/woo-x.jpg,0,,CEX,"['Ethereum', 'Binance', 'Avalanche', 'Bitcoin', 'Polygon', 'Tron', 'Arbitrum', 'Fantom', 'Optimism']",woo-cex/index.js,_WOO_X,[],[],woo-x,94.86,"{'Optimism': 0.0, 'Binance': 18.11, 'Ethereum': 58.04, 'Avalanche': 8.91, 'Polygon': 1.0, 'Tron': 0.39, 'Arbitrum': 0.09, 'Fantom': 0.0, 'Bitcoin': 8.32}",-0.1227969298891054,-3.6955182231293406,0.6768552983419625
113,1700,Wombat Exchange,bsc:0xad6742a35fb341a9cc6ad674738dd8da98b94fb1,WOM,Multi-Chain,https://icons.llama.fi/wombat-exchange.png,2,wombat-exchange,Dexes,"['Binance', 'Arbitrum']",wombat-exchange/index.js,WombatExchange,[],['Pyth'],wombat-exchange,93.11,"{'Binance': 49.63, 'Binance-staking': 4.75, 'Arbitrum-staking': 1.2, 'Arbitrum': 43.48, 'staking': 5.95}",-0.05272547021584728,-2.9122891357882565,-13.948494944741157
