,id,name,symbol,chain,chains,slug,tvl,chainTvls
2462,1009,CheeseDAO,CHEEZ,Harmony,['Harmony'],cheesedao,0.0,{'Harmony': 0.0}
2461,1004,Colony,CLY,Avalanche,['Avalanche'],colony,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 2.45, 'staking': 2.45}"
2460,1001,Giza DAO,GIZA,Fantom,['Fantom'],giza-dao,0.0,"{'Fantom-staking': 0.0, 'staking': 0.0, 'Fantom': 0.0}"
2459,999,Luxor Money,LUX,Fantom,['Fantom'],luxor-money,0.0,"{'Fantom-staking': 0.02, 'staking': 0.02, 'Fantom': 0.0}"
2458,993,O2 DAO,OTWO,Avalanche,['Avalanche'],o2-dao,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.01, 'staking': 0.01}"
2457,991,MidasDAO,CROWN,Avalanche,['Avalanche'],midasdao,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'staking': 0.0}"
2456,987,HoneyFarm,BEE,Multi-Chain,"['Binance', 'Avalanche']",honeyfarm,0.0,"{'Binance': 0.0, 'Binance-staking': 0.0, 'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'staking': 0.0}"
2425,861,Bear Finance,BEAR,Fantom,['Fantom'],bear-finance,0.0,"{'pool2': 0.0, 'Fantom-staking': 0.0, 'Fantom-pool2': 0.0, 'staking': 0.0, 'Fantom': 0.0}"
2423,853,AxeDAO,AXE,Ethereum,['Ethereum'],axedao,0.0,"{'Ethereum': 0.0, 'Ethereum-staking': 0.0, 'staking': 0.0}"
2602,1511,Seedify,SFUND,Binance,['Binance'],seedify,0.0,"{'Binance': 0.0, 'Binance-staking': 3.12, 'pool2': 0.32, 'Binance-pool2': 0.32, 'staking': 3.12}"
2379,353,Armor,ARMOR,Ethereum,['Ethereum'],armor,0.0,"{'Ethereum': 0.0, 'Ethereum-staking': 0.59, 'staking': 0.59}"
2391,522,Wonderland,wMEMO,Multi-Chain,"['Ethereum', 'Avalanche']",wonderland,0.0,"{'Ethereum': 0.0, 'Avalanche': 0.0, 'Avalanche-staking': 663.82, 'staking': 663.82}"
2390,472,Avalaunch,XAVA,Avalanche,['Avalanche'],avalaunch,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 4.93, 'pool2': 0.01, 'Avalanche-pool2': 0.01, 'staking': 4.93}"
2389,470,Mensa Protocol,MSA,Fantom,['Fantom'],mensa-protocol,0.0,{'Fantom': 0.0}
2388,460,Ondo v1 (Legacy),-,Ethereum,['Ethereum'],ondo-v1-(legacy),0.0,{'Ethereum': 0.0}
2387,456,Telcoin,TEL,Polygon,['Polygon'],telcoin,0.0,"{'Polygon': 0.0, 'pool2': 2.82, 'Polygon-pool2': 2.82}"
2386,447,Illuvium,ILV,Ethereum,['Ethereum'],illuvium,0.0,"{'Ethereum': 0.0, 'pool2': 56.88, 'Ethereum-staking': 98.77, 'staking': 98.77, 'Ethereum-pool2': 56.88}"
2385,440,LoTerra,LOTA,Terra,['Terra'],loterra,0.0,"{'Terra-treasury': 0.0, 'Terra': 0.0, 'treasury': 0.0}"
2384,436,WitSwap,eWIT,Ethereum,['Ethereum'],witswap,0.0,{'Ethereum': 0.0}
2383,432,Longdrink,LONG,Binance,['Binance'],longdrink,0.0,"{'Binance': 0.0, 'pool2': 0.0, 'Binance-pool2': 0.0}"
2382,430,Acumen,ACM,Solana,['Solana'],acumen,0.0,{'Solana': 0.0}
2381,379,Cardstarter,CARDS,Ethereum,['Ethereum'],cardstarter,0.0,"{'Ethereum': 0.0, 'pool2': 0.66, 'Ethereum-staking': 0.16, 'staking': 0.16, 'Ethereum-pool2': 0.66}"
2380,370,Merlin,MERL,Binance,['Binance'],merlin,0.0,{'Binance': 0.0}
2378,340,Olympus DAO,OHM,Ethereum,['Ethereum'],olympus-dao,0.0,"{'Ethereum': 0.0, 'Ethereum-staking': 179.56, 'staking': 179.56}"
2393,564,Fabric,FAB,Solana,['Solana'],fabric,0.0,{'Solana': 0.0}
2377,322,Yogi Finance,YOGI,Multi-Chain,"['Binance', 'Polygon']",yogi-finance,0.0,"{'Binance': 0.0, 'Polygon': 0.0}"
2376,308,Ruler,RULER,Ethereum,['Ethereum'],ruler,0.0,{'Ethereum': 0.0}
2375,307,Wault,WEX,Multi-Chain,"['Binance', 'Polygon']",wault,0.0,"{'Binance': 0.0, 'Polygon': 0.0}"
2374,294,Anchor,ANC,Multi-Chain,"['Avalanche', 'Terra']",anchor,0.0,"{'Avalanche': 0.0, 'Terra': 0.0}"
2373,286,Mango Markets,MNGO,Solana,['Solana'],mango-markets,0.0,{'Solana': 0.0}
2372,260,Mirror,MIR,Terra,['Terra'],mirror,0.0,{'Terra': 0.0}
2371,256,Allinx,INX,Binance,['Binance'],allinx,0.0,{'Binance': 0.0}
2370,175,N3RD Finance,N3RDz,Ethereum,['Ethereum'],n3rd-finance,0.0,"{'Ethereum': 0.0, 'pool2': 0.03, 'Ethereum-staking': 0.0, 'staking': 0.0, 'Ethereum-pool2': 0.03}"
2369,171,SynLev,SYN,Ethereum,['Ethereum'],synlev,0.0,{'Ethereum': 0.0}
2368,168,Dev Protocol,DEV,Ethereum,['Ethereum'],dev-protocol,0.0,"{'Ethereum': 0.0, 'Ethereum-staking': 0.07, 'staking': 0.07}"
2367,158,Dracula,DRC,Ethereum,['Ethereum'],dracula,0.0,"{'Ethereum': 0.0, 'Ethereum-staking': 0.0, 'staking': 0.0}"
2366,137,Bepswap,RUNE,Binance,['Binance'],bepswap,0.0,{'Binance': 0.0}
2392,545,ApolloDAO,APOLLO,Terra,['Terra'],apollodao,0.0,{'Terra': 0.0}
2394,565,Sunrise Gaming,SUNC,Ethereum,['Ethereum'],sunrise-gaming,0.0,"{'Ethereum': 0.0, 'pool2': 0.09, 'Ethereum-staking': 0.03, 'staking': 0.03, 'Ethereum-pool2': 0.09}"
2422,849,Capital DAO,CDS,Ethereum,['Ethereum'],capital-dao,0.0,"{'Ethereum': 0.0, 'pool2': 0.92, 'Ethereum-staking': 0.61, 'staking': 0.61, 'Ethereum-pool2': 0.92}"
2409,715,SmartCoin,SMRT,Avalanche,['Avalanche'],smartcoin,0.0,"{'Avalanche': 0.0, 'pool2': 0.0, 'Avalanche-pool2': 0.0}"
2421,840,BunnyPark,BP,Binance,['Binance'],bunnypark,0.0,"{'Binance': 0.0, 'Binance-staking': 0.01, 'pool2': 0.1, 'Binance-pool2': 0.1, 'staking': 0.01}"
2420,832,Hector Treasury,HEC,Multi-Chain,"['Binance', 'Ethereum', 'Fantom']",hector-treasury,0.0,"{'Binance': 0.0, 'Ethereum': 0.0, 'Fantom-staking': 5.16, 'staking': 5.16, 'Fantom': 0.0}"
2419,807,Blizz Finance,BLZZ,Avalanche,['Avalanche'],blizz-finance,0.0,"{'Avalanche': 0.0, 'borrowed': 0.0, 'Avalanche-borrowed': 0.0}"
2418,805,Snowbank,SB,Avalanche,['Avalanche'],snowbank,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 2.11, 'staking': 2.11}"
2417,804,Gyro,GYRO,Binance,['Binance'],gyro,0.0,"{'Binance': 0.0, 'Binance-staking': 0.01, 'staking': 0.01}"
2416,802,SquidDao,SQUID,Ethereum,['Ethereum'],squiddao,0.0,"{'Ethereum': 0.0, 'Ethereum-staking': 0.0, 'staking': 0.0}"
2415,783,AtmosSoft,ATMSSFT,Multi-Chain,"['Fantom', 'Binance']",atmossoft,0.0,"{'pool2': 0.0, 'Fantom-pool2': 0.0, 'Binance-pool2': 0.0, 'Fantom': 0.0}"
2414,781,Klima DAO,KLIMA,Polygon,['Polygon'],klima-dao,0.0,"{'Polygon': 0.0, 'Polygon-staking': 11.41, 'staking': 11.41}"
2413,758,Spartacus,SPA,Fantom,['Fantom'],spartacus,0.0,"{'Fantom-staking': 0.46, 'staking': 0.46, 'Fantom': 0.0}"
2412,746,Nileriver,NIL,Moonriver,['Moonriver'],nileriver,0.0,{'Moonriver': 0.0}
2411,720,Nasdex,NSDX,Polygon,['Polygon'],nasdex,0.0,"{'Polygon': 0.0, 'pool2': 0.22, 'Polygon-pool2': 0.22, 'Polygon-staking': 0.74, 'staking': 0.74}"
2410,717,Decubate,DCB,Binance,['Binance'],decubate,0.0,"{'Binance': 0.0, 'Binance-staking': 2.26, 'staking': 2.26}"
2408,686,YEL Finance,YEL,Multi-Chain,"['Fantom', 'Polygon', 'Binance', 'Ethereum']",yel-finance,0.0,"{'pool2': 0.37, 'Fantom-staking': 0.1, 'Polygon-pool2': 0.06, 'Binance-pool2': 0.11, 'Ethereum-pool2': 0.11, 'Ethereum': 0.0, 'Binance-staking': 0.15, 'Ethereum-staking': 0.04, 'Polygon-staking': 0.07, 'Fantom-pool2': 0.08, 'staking': 0.36}"
2395,598,ShapeShift,FOX,Ethereum,['Ethereum'],shapeshift,0.0,"{'Ethereum': 0.0, 'pool2': 2.16, 'Ethereum-staking': 1.4, 'staking': 1.4, 'Ethereum-pool2': 2.16}"
2407,682,BaconDAO,BACON,Multi-Chain,"['Binance', 'Ethereum']",bacondao,0.0,"{'pool2': 0.01, 'Binance-pool2': 0.0, 'Ethereum-pool2': 0.0, 'Binance': 0.0, 'Ethereum': 0.0, 'Binance-staking': 0.0, 'Ethereum-staking': 0.0, 'staking': 0.0}"
2406,681,OraiChain,ORAI,Multi-Chain,"['Ethereum', 'Binance']",oraichain,0.0,"{'Ethereum': 0.0, 'Binance-staking': 0.18, 'Ethereum-staking': 0.22, 'staking': 0.4}"
2405,672,Fegex,FEG,Multi-Chain,"['Binance', 'Ethereum']",fegex,0.0,"{'Binance': 0.0, 'Binance-staking': 0.0, 'Ethereum-staking': 0.0, 'staking': 0.0}"
2404,658,Only1,LIKE,Solana,['Solana'],only1,0.0,"{'Solana-staking': 0.1, 'Solana': 0.0, 'staking': 0.1}"
2403,655,Almond,ALM,Solana,['Solana'],almond,0.0,{'Solana': 0.0}
2402,637,SYNC Network,SYNC,Ethereum,['Ethereum'],sync-network,0.0,"{'Ethereum': 0.0, 'pool2': 0.38, 'Ethereum-staking': 0.27, 'staking': 0.27, 'Ethereum-pool2': 0.38}"
2401,633,TotemFi,TOTM,Binance,['Binance'],totemfi,0.0,{'Binance': 0.0}
2400,631,Beanstalk,BEAN,Ethereum,['Ethereum'],beanstalk,0.0,"{'Ethereum': 0.0, 'pool2': 25.34, 'Ethereum-staking': 18.01, 'staking': 18.01, 'Ethereum-pool2': 25.34}"
2399,617,Bogged Finance,BOG,Binance,['Binance'],bogged-finance,0.0,"{'Binance': 0.0, 'Binance-staking': 0.32, 'pool2': 0.0, 'Binance-pool2': 0.0, 'staking': 0.32}"
2398,616,Amy Finance,AMY,Arbitrum,['Arbitrum'],amy-finance,0.0,{'Arbitrum': 0.0}
2397,610,eCurve,ECRV,EOS,['EOS'],ecurve,0.0,{'EOS': 0.0}
2396,609,Banano,BAN,Multi-Chain,"['Binance', 'Polygon']",banano,0.0,"{'Binance': 0.0, 'Polygon': 0.0, 'pool2': 0.16, 'Polygon-pool2': 0.09, 'Binance-pool2': 0.07}"
2482,1078,Polkastarter,POLS,Multi-Chain,"['Ethereum', 'Binance']",polkastarter,0.0,"{'Ethereum': 0.0, 'Binance-staking': 3.83, 'Ethereum-staking': 1.51, 'staking': 5.34}"
2483,1082,Umbria Network,UMBR,Multi-Chain,"['Polygon', 'Ethereum']",umbria-network,0.0,"{'pool2': 0.54, 'Polygon-pool2': 0.01, 'Ethereum-pool2': 0.53, 'Ethereum': 0.0, 'Ethereum-staking': 0.01, 'Polygon': 0.0, 'Polygon-staking': 0.0, 'staking': 0.01}"
2484,1083,IQ,IQ,Ethereum,['Ethereum'],iq,0.0,"{'Ethereum': 0.0, 'Ethereum-staking': 5.14, 'staking': 5.14}"
2559,1348,Athena Money,OWL,Moonriver,['Moonriver'],athena-money,0.0,"{'Moonriver-staking': 0.0, 'Moonriver': 0.0, 'Moonriver-pool2': 0.0, 'pool2': 0.0, 'staking': 0.0}"
2571,1383,Platinum Finance,PLAT,Fantom,['Fantom'],platinum-finance,0.0,"{'pool2': 0.0, 'Fantom-staking': 0.0, 'Fantom-pool2': 0.0, 'staking': 0.0, 'Fantom': 0.0}"
2570,1380,Minimax,-,Binance,['Binance'],minimax,0.0,{'Binance': 0.0}
2569,1377,Maia DAO,MAIA,Metis,['Metis'],maia-dao,0.0,"{'Metis': 0.0, 'Metis-staking': 3.35, 'staking': 3.35}"
2568,1374,Gensokishi,MV,Polygon,['Polygon'],gensokishi,0.0,"{'Polygon': 0.0, 'Polygon-staking': 5.04, 'staking': 5.04}"
2567,1371,Ripae,PAE,Multi-Chain,"['Optimism', 'Fantom', 'Polygon', 'Cronos', 'Binance', 'Avalanche', 'Arbitrum']",ripae,0.0,"{'Optimism': 0.0, 'Optimism-pool2': 0.01, 'Optimism-staking': 0.0, 'Fantom-staking': 0.0, 'Polygon-pool2': 0.03, 'Cronos-staking': 0.0, 'Binance-pool2': 0.02, 'Binance': 0.0, 'Binance-staking': 0.0, 'Avalanche': 0.0, 'Arbitrum': 0.0, 'Avalanche-pool2': 0.02, 'Fantom': 0.0, 'staking': 0.0, 'Cronos': 0.0, 'pool2': 0.13, 'Arbitrum-staking': 0.0, 'Avalanche-staking': 0.0, 'Polygon': 0.0, 'Cronos-pool2': 0.0, 'Polygon-staking': 0.0, 'Fantom-pool2': 0.03, 'Arbitrum-pool2': 0.02}"
2566,1369,Velhalla,SCAR,Velas,['Velas'],velhalla,0.0,"{'Velas-staking': 0.11, 'Velas': 0.0, 'staking': 0.11}"
2565,1362,Hexal,HXL,Binance,['Binance'],hexal,0.0,"{'Binance': 0.0, 'Binance-staking': 0.0, 'staking': 0.0}"
2564,1361,QAO,QAO,Ethereum,['Ethereum'],qao,0.0,"{'Ethereum': 0.0, 'Ethereum-staking': 0.0, 'staking': 0.0}"
2563,1360,Meld,MELD,Cardano,['Cardano'],meld,0.0,"{'Cardano': 0.0, 'Cardano-staking': 4.08, 'staking': 4.08}"
2562,1354,Dogs of Elon,DOE,Multi-Chain,"['Ethereum', 'Arbitrum']",dogs-of-elon,0.0,"{'Ethereum': 0.0, 'pool2': 0.0, 'Ethereum-staking': 0.0, 'Arbitrum-pool2': 0.0, 'staking': 0.0}"
2561,1352,Astral Financial,ASTRAL,Fantom,['Fantom'],astral-financial,0.0,{'Fantom': 0.0}
2560,1350,TreasureDAO,MAGIC,Arbitrum,['Arbitrum'],treasuredao,0.0,"{'pool2': 0.0, 'Arbitrum-staking': 5.62, 'Arbitrum': 0.0, 'Arbitrum-pool2': 0.0, 'staking': 5.62}"
2558,1345,Moon Flower Farmers,MFF,Aurora,['Aurora'],moon-flower-farmers,0.0,"{'Aurora-staking': 0.0, 'Aurora': 0.0, 'staking': 0.0}"
2573,1390,ProjectX,PXT2,Avalanche,['Avalanche'],projectx,0.0,"{'Avalanche': 0.0, 'pool2': 0.0, 'Avalanche-pool2': 0.0}"
2557,1340,IceCream Finance,CREAM,Avalanche,['Avalanche'],icecream-finance,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'pool2': 0.0, 'Avalanche-pool2': 0.0, 'staking': 0.0}"
2556,1339,API3,API3,Ethereum,['Ethereum'],api3,0.0,"{'Ethereum': 0.0, 'Ethereum-staking': 75.84, 'staking': 75.84}"
2555,1338,Warp,WARP,Polygon,['Polygon'],warp,0.0,"{'Polygon': 0.0, 'Polygon-staking': 0.0, 'staking': 0.0}"
2554,1336,Unizen,ZCX,Ethereum,['Ethereum'],unizen,0.0,"{'Ethereum': 0.0, 'pool2': 0.0, 'Ethereum-staking': 0.07, 'staking': 0.07, 'Ethereum-pool2': 0.0}"
2553,1335,ShiroSwap,SHIR,Binance,['Binance'],shiroswap,0.0,"{'Binance': 0.0, 'Binance-staking': 0.0, 'pool2': 0.0, 'Binance-pool2': 0.0, 'staking': 0.0}"
2552,1333,Oceanus,SEA,Metis,['Metis'],oceanus,0.0,"{'Metis-pool2': 0.0, 'Metis': 0.0, 'pool2': 0.0, 'Metis-staking': 0.0, 'staking': 0.0}"
2551,1332,DNA Dollar,DNA,Cronos,['Cronos'],dna-dollar,0.0,"{'Cronos': 0.0, 'pool2': 0.0, 'Cronos-pool2': 0.0, 'Cronos-staking': 0.0, 'staking': 0.0}"
2550,1326,Snowtomb,STOMB,Avalanche,['Avalanche'],snowtomb,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'pool2': 0.01, 'Avalanche-pool2': 0.01, 'staking': 0.0}"
2549,1325,Magik Finance AlgoStable,MAGIK,Fantom,['Fantom'],magik-finance-algostable,0.0,"{'pool2': 0.02, 'Fantom-staking': 0.0, 'Fantom-pool2': 0.02, 'staking': 0.0, 'Fantom': 0.0}"
2548,1323,Poopsicle,POOP,Fantom,['Fantom'],poopsicle,0.0,"{'pool2': 0.0, 'Fantom-pool2': 0.0, 'Fantom': 0.0}"
2547,1321,Comfy Money,COMFY,Harmony,['Harmony'],comfy-money,0.0,"{'Harmony-pool2': 0.01, 'pool2': 0.01, 'Harmony-staking': 0.0, 'Harmony': 0.0, 'staking': 0.0}"
2546,1316,Specter Finance,SPECTER,Fantom,['Fantom'],specter-finance,0.0,"{'pool2': 0.0, 'Fantom-staking': 0.0, 'Fantom-pool2': 0.0, 'staking': 0.0, 'Fantom': 0.0}"
2572,1386,Soluna,SLNA,Terra,['Terra'],soluna,0.0,{'Terra': 0.0}
2574,1391,Thor Financial,THOR,Avalanche,['Avalanche'],thor-financial,0.0,"{'Avalanche': 0.0, 'pool2': 0.02, 'Avalanche-pool2': 0.02}"
2485,1084,Pala,PALA,Klaytn,['Klaytn'],pala,0.0,{'Klaytn': 0.0}
2589,1449,ImpactMarket,PACT,Celo,['Celo'],impactmarket,0.0,"{'Celo-treasury': 0.0, 'Celo-staking': 0.53, 'Celo': 0.0, 'treasury': 0.0, 'staking': 0.53}"
2601,1510,MiniVerse Finance,MVDOLLAR,Fantom,['Fantom'],miniverse-finance,0.0,"{'pool2': 0.0, 'Fantom-staking': 0.0, 'Fantom-pool2': 0.0, 'staking': 0.0, 'Fantom': 0.0}"
2600,1508,Code 7 Finance,CODE7,Fantom,['Fantom'],code-7-finance,0.0,"{'pool2': 0.0, 'Fantom-staking': 0.0, 'Fantom-pool2': 0.0, 'staking': 0.0, 'Fantom': 0.0}"
2599,1507,Zombi Finance,ZOMB,Fantom,['Fantom'],zombi-finance,0.0,"{'pool2': 0.0, 'Fantom-staking': 0.0, 'Fantom-pool2': 0.0, 'staking': 0.0, 'Fantom': 0.0}"
2598,1506,Pulse DAO,PLD,Fantom,['Fantom'],pulse-dao,0.0,"{'pool2': 0.0, 'Fantom-staking': 0.0, 'Fantom-pool2': 0.0, 'staking': 0.0, 'Fantom': 0.0}"
2597,1505,Floor Dao,FLOOR,Ethereum,['Ethereum'],floor-dao,0.0,"{'Ethereum': 0.0, 'Ethereum-staking': 5.21, 'staking': 5.21}"
2596,1503,Snowyowl,SNO,Avalanche,['Avalanche'],snowyowl,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'pool2': 0.0, 'Avalanche-pool2': 0.0, 'staking': 0.0}"
2595,1502,The Parallel,PRL,Binance,['Binance'],the-parallel,0.0,"{'Binance': 0.0, 'Binance-staking': 0.01, 'staking': 0.01}"
2594,1498,pDollar,PDO,Fantom,['Fantom'],pdollar,0.0,"{'pool2': 0.0, 'Fantom-staking': 0.0, 'Fantom-treasury': 0.0, 'Fantom-pool2': 0.0, 'treasury': 0.0, 'Fantom': 0.0, 'staking': 0.0}"
2593,1481,2Doge Finance,2DOGE,Fantom,['Fantom'],2doge-finance,0.0,"{'pool2': 0.0, 'Fantom-staking': 0.0, 'Fantom-treasury': 0.0, 'Fantom-pool2': 0.0, 'treasury': 0.0, 'Fantom': 0.0, 'staking': 0.0}"
2592,1476,Wrapped ILCOIN,WILC,Ethereum,['Ethereum'],wrapped-ilcoin,0.0,{'Ethereum': 0.0}
2591,1463,Comet Finance,COMET,Fantom,['Fantom'],comet-finance,0.0,"{'pool2': 0.0, 'Fantom-staking': 0.0, 'Fantom-pool2': 0.0, 'staking': 0.0, 'Fantom': 0.0}"
2590,1457,OGX,OGX,EOS,['EOS'],ogx,0.0,{'EOS': 0.0}
2588,1446,FDoge Finance,FDOGE,Fantom,['Fantom'],fdoge-finance,0.0,"{'pool2': 0.0, 'Fantom-staking': 0.0, 'Fantom-pool2': 0.0, 'staking': 0.0, 'Fantom': 0.0}"
2575,1392,VaporFi,VPND,Avalanche,['Avalanche'],vaporfi,0.0,{'Avalanche': 0.0}
2587,1441,Peel Defi,PEEL,Binance,['Binance'],peel-defi,0.0,"{'Binance': 0.0, 'Binance-staking': 0.0, 'pool2': 0.0, 'Binance-pool2': 0.0, 'staking': 0.0}"
2586,1430,Kommunitas,KOM,Polygon,['Polygon'],kommunitas,0.0,"{'Polygon': 0.0, 'Polygon-staking': 0.65, 'staking': 0.65}"
2585,1428,StarCrazy,GFT,IoTeX,['IoTeX'],starcrazy,0.0,"{'IoTeX': 0.0, 'pool2': 0.12, 'IoTeX-pool2': 0.12}"
2584,1425,Croissant Games,CROISSANT,Cronos,['Cronos'],croissant-games,0.0,"{'Cronos': 0.0, 'pool2': 0.0, 'Cronos-pool2': 0.0, 'Cronos-staking': 0.01, 'staking': 0.01}"
2583,1424,Volta DAO,VOLTa,Multi-Chain,"['Avalanche', 'Fantom']",volta-dao,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'Fantom-staking': 0.01, 'staking': 0.01, 'Fantom': 0.0}"
2582,1422,Winkyverse,WNK,Binance,['Binance'],winkyverse,0.0,"{'Binance': 0.0, 'Binance-staking': 0.01, 'staking': 0.01}"
2581,1420,Arable Protocol,ACRE,Avalanche,['Avalanche'],arable-protocol,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'pool2': 0.01, 'Avalanche-pool2': 0.01, 'staking': 0.0}"
2580,1418,Draco Finance,DRACO,Fantom,['Fantom'],draco-finance,0.0,"{'pool2': 0.0, 'Fantom-staking': 0.0, 'Fantom-pool2': 0.0, 'staking': 0.0, 'Fantom': 0.0}"
2579,1415,Partial Finance,PARTIAL,Fantom,['Fantom'],partial-finance,0.0,"{'pool2': 0.0, 'Fantom-staking': 0.0, 'Fantom-treasury': 0.0, 'Fantom-pool2': 0.0, 'treasury': 0.0, 'Fantom': 0.0, 'staking': 0.0}"
2578,1414,Dibs Money,DIBS,Binance,['Binance'],dibs-money,0.0,"{'Binance': 0.0, 'Binance-staking': 0.0, 'pool2': 0.02, 'Binance-pool2': 0.02, 'staking': 0.0}"
2577,1411,Manarium,ARI,Binance,['Binance'],manarium,0.0,"{'Binance': 0.0, 'Binance-staking': 0.0, 'staking': 0.0}"
2576,1393,Basis Markets,BASIS,Solana,['Solana'],basis-markets,0.0,"{'Solana-staking': 0.72, 'Solana': 0.0, 'staking': 0.72}"
2545,1313,NoahArkDAO,NRK,Avalanche,['Avalanche'],noaharkdao,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'staking': 0.0}"
2544,1297,BloXmove,BLXM,Multi-Chain,"['Binance', 'Ethereum']",bloxmove,0.0,"{'pool2': 0.01, 'Binance-pool2': 0.01, 'Ethereum-pool2': 0.0, 'Ethereum': 0.0, 'Binance-staking': 0.0, 'Ethereum-staking': 0.0, 'staking': 0.0}"
2543,1294,Hades Money,HADES,Metis,['Metis'],hades-money,0.0,"{'Metis-pool2': 0.0, 'Metis': 0.0, 'pool2': 0.0, 'Metis-staking': 0.0, 'staking': 0.0}"
2500,1138,Valkyrie,VKR,Terra,['Terra'],valkyrie,0.0,"{'Terra-staking': 0.0, 'pool2': 0.0, 'Terra': 0.0, 'Terra-pool2': 0.0, 'staking': 0.0}"
2512,1196,Chikn Farm,EGG,Avalanche,['Avalanche'],chikn-farm,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.28, 'staking': 0.28}"
2511,1195,Instrumental Finance,STRM,Ethereum,['Ethereum'],instrumental-finance,0.0,"{'Ethereum': 0.0, 'pool2': 0.27, 'Ethereum-staking': 0.08, 'staking': 0.08, 'Ethereum-pool2': 0.27}"
2510,1187,Galatea Cash,gCASH,Cronos,['Cronos'],galatea-cash,0.0,{'Cronos': 0.0}
2509,1186,Rarify,RARE,xDai,['xDai'],rarify,0.0,"{'xDai': 0.0, 'pool2': 0.01, 'xDai-pool2': 0.01}"
2508,1177,Whale Loans,HUMP,Binance,['Binance'],whale-loans,0.0,"{'Binance': 0.0, 'Binance-staking': 0.0, 'staking': 0.0}"
2507,1175,Xenophon,XPH,Binance,['Binance'],xenophon,0.0,"{'Binance': 0.0, 'Binance-staking': 0.01, 'staking': 0.01}"
2506,1170,MetaReserve,POWER,Binance,['Binance'],metareserve,0.0,"{'Binance': 0.0, 'Binance-staking': 0.0, 'staking': 0.0}"
2505,1169,Scarab Finance,SCARAB,Fantom,['Fantom'],scarab-finance,0.0,"{'pool2': 0.02, 'Fantom-staking': 0.0, 'Fantom-pool2': 0.02, 'staking': 0.0, 'Fantom': 0.0}"
2504,1168,Goblin FTM,GBN,Fantom,['Fantom'],goblin-ftm,0.0,"{'pool2': 0.0, 'Fantom-staking': 0.0, 'Fantom-pool2': 0.0, 'staking': 0.0, 'Fantom': 0.0}"
2503,1159,Piggy Finance,PIGGY,Avalanche,['Avalanche'],piggy-finance,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'pool2': 0.0, 'Avalanche-pool2': 0.0, 'staking': 0.0}"
2502,1158,Unite Finance,UNITE,Harmony,['Harmony'],unite-finance,0.0,"{'Harmony-pool2': 0.03, 'pool2': 0.03, 'Harmony-staking': 0.0, 'Harmony': 0.0, 'staking': 0.0}"
2501,1153,Umbrella Network,UMB,Multi-Chain,"['Ethereum', 'Binance']",umbrella-network,0.0,"{'pool2': 0.01, 'Ethereum-pool2': 0.01, 'Ethereum': 0.0, 'Binance-staking': 0.0, 'Ethereum-staking': 0.05, 'staking': 0.05}"
2499,1128,KawaiiSwap,CALCIFIRE,Binance,['Binance'],kawaiiswap,0.0,"{'Binance': 0.0, 'Binance-staking': 0.0, 'pool2': 0.0, 'Binance-pool2': 0.0, 'staking': 0.0}"
2542,1290,Grape Finance,GRAPE,Avalanche,['Avalanche'],grape-finance,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.01, 'pool2': 0.03, 'Avalanche-pool2': 0.03, 'staking': 0.01}"
2498,1118,Louverture,LVT,Avalanche,['Avalanche'],louverture,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'staking': 0.0}"
2497,1111,Wisteria Swap,WST,Binance,['Binance'],wisteria-swap,0.0,"{'Binance': 0.0, 'Binance-staking': 0.0, 'pool2': 0.0, 'Binance-pool2': 0.0, 'staking': 0.0}"
2496,1105,Bourbon DAO,WHISKEY,Binance,['Binance'],bourbon-dao,0.0,"{'Binance': 0.0, 'Binance-staking': 0.0, 'staking': 0.0}"
2495,1104,AgarthaDAO,CLAVIS,Avalanche,['Avalanche'],agarthadao,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'staking': 0.0}"
2494,1103,SnowCatDAO,SCAT,Avalanche,['Avalanche'],snowcatdao,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'staking': 0.0}"
2493,1102,Optidoge,OPTIDOGE,Optimism,['Optimism'],optidoge,0.0,"{'Optimism': 0.0, 'Optimism-pool2': 0.0, 'Optimism-staking': 0.01, 'pool2': 0.0, 'staking': 0.01}"
2492,1101,SecureDAO,SCR,Fantom,['Fantom'],securedao,0.0,"{'Fantom-staking': 0.03, 'staking': 0.03, 'Fantom': 0.0}"
